,k,p,q,run_id,param,param_out,param_pos,input,output,diff
1711,8,4,2,3,mu,mu_out,1,0.8631943248458962,1.4443292191159978,-0.5811348942701016
1712,8,4,2,3,mu,mu_out,2,-0.6865112799718092,-0.20566445767194283,-0.4808468222998663
1713,8,4,2,3,mu,mu_out,3,-0.5112309973606595,1.3645188084818256,-1.875749805842485
1714,8,4,2,3,mu,mu_out,4,1.0540123978725475,0.2888438037208523,0.7651685941516952
1715,8,4,2,3,mu,mu_out,5,-4.704606535248388,-0.00896026144194733,-4.695646273806441
1716,8,4,2,3,mu,mu_out,6,-3.45068553064593,-1.8949583057779031,-1.5557272248680267
1717,8,4,2,3,mu,mu_out,7,-0.8535676694322836,-1.6130239532882045,0.7594562838559209
1709,8,4,3,0,mu,mu_out,0,,,
1701,8,4,3,1,mu,mu_out,0,4.39113098574328,3.810785349333876,0.5803456364094042
1702,8,4,3,1,mu,mu_out,1,0.08203008932057695,-0.5998363639614267,0.6818664532820037
1703,8,4,3,1,mu,mu_out,2,0.5128873346700955,-0.34234683700033497,0.8552341716704305
1704,8,4,3,1,mu,mu_out,3,-0.011249710520391115,-1.2897569547569212,1.2785072442365302
1705,8,4,3,1,mu,mu_out,4,5.64865074229286,6.701739661158938,-1.0530889188660781
1706,8,4,3,1,mu,mu_out,5,0.3534055244407418,2.6028097344550485,-2.2494042100143066
1707,8,4,3,1,mu,mu_out,6,-4.715198534108332,-5.760913475371744,1.0457149412634124
1708,8,4,3,1,mu,mu_out,7,-3.1895400954547224,-5.711849307796275,2.5223092123415523
1693,8,4,3,2,mu,mu_out,0,-2.147042409777625,-2.1922313638323043,0.045188954054679265
1694,8,4,3,2,mu,mu_out,1,-3.0663420714652223,-3.2049713455262276,0.13862927406100534
1695,8,4,3,2,mu,mu_out,2,1.3791307915660784,1.6676639271181266,-0.2885331355520482
1696,8,4,3,2,mu,mu_out,3,-1.8042930677073463,-1.8865057079550587,0.08221264024771235
1697,8,4,3,2,mu,mu_out,4,-0.036704903028651516,-0.8316600422917121,0.7949551392630606
1698,8,4,3,2,mu,mu_out,5,1.5152208633916893,2.1044715479977683,-0.589250684606079
1699,8,4,3,2,mu,mu_out,6,1.8772406475115304,3.018206365812884,-1.1409657183013537
1700,8,4,3,2,mu,mu_out,7,0.16072029131028603,0.4026730739050688,-0.24195278259478276
1685,8,4,3,3,mu,mu_out,0,3.901872076729016,2.9368770295519604,0.9649950471770556
1686,8,4,3,3,mu,mu_out,1,-3.5012918003612814,2.6424366433342508,-6.143728443695532
1687,8,4,3,3,mu,mu_out,2,2.156033163545247,8.158750506592318,-6.00271734304707
1688,8,4,3,3,mu,mu_out,3,0.5055329281394101,4.172475772166037,-3.666942844026627
1689,8,4,3,3,mu,mu_out,4,-1.5427276303761863,-7.286468954480366,5.74374132410418
1690,8,4,3,3,mu,mu_out,5,-3.3583667794059524,4.031179190502415,-7.389545969908367
1691,8,4,3,3,mu,mu_out,6,-3.4817101447389844,-1.911442227818187,-1.5702679169207974
1692,8,4,3,3,mu,mu_out,7,-4.491540165091051,-1.4857832476367945,-3.0057569174542564
1684,8,4,4,0,mu,mu_out,0,,,
1676,8,4,4,1,mu,mu_out,0,-2.6409341513599744,-5.086617455701596,2.4456833043416215
1677,8,4,4,1,mu,mu_out,1,3.1053622379036483,3.1895802941266305,-0.08421805622298217
1678,8,4,4,1,mu,mu_out,2,0.6866572449083828,3.323342681210157,-2.636685436301774
1679,8,4,4,1,mu,mu_out,3,-2.8207940058333145,-2.7318642813557035,-0.08892972447761105
1680,8,4,4,1,mu,mu_out,4,1.1745532559080316,1.8060816909309612,-0.6315284350229295
1681,8,4,4,1,mu,mu_out,5,0.13239828118164704,5.819938914040137,-5.68754063285849
1682,8,4,4,1,mu,mu_out,6,-2.504137228074492,-4.208757170554183,1.7046199424796908
1683,8,4,4,1,mu,mu_out,7,0.5090315944953582,2.3112672707748594,-1.8022356762795013
1668,8,4,4,2,mu,mu_out,0,-1.934455256885512,-2.2634434165328847,0.3289881596473727
1669,8,4,4,2,mu,mu_out,1,-2.8288797848877,-0.07292764456619336,-2.7559521403215066
1670,8,4,4,2,mu,mu_out,2,-2.729483085868589,3.5812296368416754,-6.310712722710264
1671,8,4,4,2,mu,mu_out,3,-0.8981060747880456,-4.068708403458623,3.1706023286705776
1672,8,4,4,2,mu,mu_out,4,-1.7357505718545048,-3.296212090918508,1.5604615190640032
1673,8,4,4,2,mu,mu_out,5,2.36990319979311,-1.5428144863424995,3.9127176861356094
1674,8,4,4,2,mu,mu_out,6,0.5377517443897111,-5.519513764916196,6.057265509305907
1675,8,4,4,2,mu,mu_out,7,4.853098875410815,7.622025621985297,-2.768926746574482
1660,8,4,4,3,mu,mu_out,0,-0.48698684076508536,-2.572574062902469,2.0855872221373835
1661,8,4,4,3,mu,mu_out,1,-1.633470541705644,-2.263983450422189,0.6305129087165449
1662,8,4,4,3,mu,mu_out,2,-0.7825694469855464,-0.48082868192749284,-0.3017407650580536
1663,8,4,4,3,mu,mu_out,3,0.6108907263451746,0.06488371978296578,0.5460070065622088
1664,8,4,4,3,mu,mu_out,4,-1.255156989507575,-1.6336167408379498,0.3784597513303749
1665,8,4,4,3,mu,mu_out,5,-4.106824462522974,-4.81747526277854,0.710650800255566
1666,8,4,4,3,mu,mu_out,6,2.487224425718063,1.172395955896057,1.3148284698220059
1667,8,4,4,3,mu,mu_out,7,-2.0403135815296736,-5.448737791580058,3.4084242100503843
1659,12,0,1,0,mu,mu_out,0,,,
1647,12,0,1,1,mu,mu_out,0,-1.1410637911723394,-1.2453821207488676,0.1043183295765282
1648,12,0,1,1,mu,mu_out,1,0.3852646408719255,0.34916974505466386,0.03609489581726166
1649,12,0,1,1,mu,mu_out,2,4.609407935131127,4.564478130342582,0.044929804788544914
1650,12,0,1,1,mu,mu_out,3,-1.4165584267117548,-1.3280648623810212,-0.08849356433073363
1651,12,0,1,1,mu,mu_out,4,0.15310521326842588,0.021248240676100153,0.13185697259232573
1652,12,0,1,1,mu,mu_out,5,0.7714514663192753,0.8340281400096574,-0.06257667369038211
1653,12,0,1,1,mu,mu_out,6,2.1061692122967925,2.0096634732652774,0.09650573903151516
1654,12,0,1,1,mu,mu_out,7,-2.506325097790438,-2.4813359522496885,-0.02498914554074938
1655,12,0,1,1,mu,mu_out,8,-5.880434107259248,-5.878010785615072,-0.00242332164417558
1656,12,0,1,1,mu,mu_out,9,3.3532547587104538,3.270859095319511,0.08239566339094262
1657,12,0,1,1,mu,mu_out,10,0.8559838081891032,0.8640716108705078,-0.008087802681404521
1658,12,0,1,1,mu,mu_out,11,-2.4422948177227677,-2.3632653312019505,-0.0790294865208172
1635,12,0,1,2,mu,mu_out,0,-0.09815527838316837,-0.0900986633069793,-0.008056615076189072
1636,12,0,1,2,mu,mu_out,1,0.4046829207715733,0.3064083437031603,0.09827457706841303
1637,12,0,1,2,mu,mu_out,2,-5.591443024357321,-5.502330642636564,-0.0891123817207573
1638,12,0,1,2,mu,mu_out,3,1.5255192277068292,1.473863194667281,0.05165603303954813
1639,12,0,1,2,mu,mu_out,4,-5.205139948668941,-5.106147632595011,-0.09899231607392966
1640,12,0,1,2,mu,mu_out,5,-0.8612893924032077,-0.7141239315686464,-0.14716546083456128
1641,12,0,1,2,mu,mu_out,6,-1.7563262098284087,-1.6716541262754057,-0.08467208355300304
1642,12,0,1,2,mu,mu_out,7,-1.3362417096779404,-1.3760000836835284,0.039758374005588015
1643,12,0,1,2,mu,mu_out,8,-0.933346319050947,-0.9571186145175837,0.023772295466636728
1644,12,0,1,2,mu,mu_out,9,-2.7713601860714276,-2.7524324108547935,-0.018927775216634135
1645,12,0,1,2,mu,mu_out,10,2.05443123345457,2.0919669519390305,-0.03753571848446047
1646,12,0,1,2,mu,mu_out,11,2.6550482712616477,2.6846460931269953,-0.02959782186534765
1623,12,0,1,3,mu,mu_out,0,1.85217636797549,1.8584879724035523,-0.006311604428062445
1624,12,0,1,3,mu,mu_out,1,2.0527881678219293,2.051009382694677,0.0017787851272523802
1625,12,0,1,3,mu,mu_out,2,-0.7552934349902745,-0.7424518328003049,-0.012841602189969548
1626,12,0,1,3,mu,mu_out,3,-1.7158504886353654,-1.704883733337824,-0.01096675529754143
1627,12,0,1,3,mu,mu_out,4,-4.708656297596778,-4.7637796514662,0.0551233538694218
1628,12,0,1,3,mu,mu_out,5,2.424377645405638,2.4835435559849603,-0.0591659105793223
1629,12,0,1,3,mu,mu_out,6,-1.1089978171438473,-0.9577213560315687,-0.15127646111227855
1630,12,0,1,3,mu,mu_out,7,2.199628907044685,2.247545015402187,-0.047916108357502374
1631,12,0,1,3,mu,mu_out,8,0.16941968829927329,0.30700814762236256,-0.13758845932308927
1632,12,0,1,3,mu,mu_out,9,-0.4032774212929333,-0.16397398466264507,-0.23930343663028825
1633,12,0,1,3,mu,mu_out,10,-2.677821626213799,-2.6638332249328847,-0.013988401280914164
1634,12,0,1,3,mu,mu_out,11,-0.39806420123934144,-0.47418968854304067,0.07612548730369922
1622,12,0,2,0,mu,mu_out,0,,,
1610,12,0,2,1,mu,mu_out,0,1.0028038766343088,0.9971362162719526,0.005667660362356219
1611,12,0,2,1,mu,mu_out,1,1.8062888004037878,1.8110869846826458,-0.004798184278858031
1612,12,0,2,1,mu,mu_out,2,-2.0708337911153682,-2.0746458809833173,0.003812089867949009
1613,12,0,2,1,mu,mu_out,3,3.0040408379630676,2.993648378310333,0.010392459652734498
1614,12,0,2,1,mu,mu_out,4,-2.6863164490013522,-2.744680645401863,0.058364196400510604
1615,12,0,2,1,mu,mu_out,5,4.0861968592302915,4.041318751787858,0.04487810744243337
1616,12,0,2,1,mu,mu_out,6,-0.996786257029163,-0.9863496699026778,-0.010436587126485208
1617,12,0,2,1,mu,mu_out,7,0.23260051138513477,0.23895718289729181,-0.006356671512157047
1618,12,0,2,1,mu,mu_out,8,-1.637289950025768,-1.699621730993578,0.06233178096780989
1619,12,0,2,1,mu,mu_out,9,-1.001318532425897,-1.0099831286790408,0.008664596253143753
1620,12,0,2,1,mu,mu_out,10,-1.9723602948277759,-1.960246190580016,-0.012114104247759938
1621,12,0,2,1,mu,mu_out,11,-0.23572326924908793,-0.14604159397480063,-0.0896816752742873
1598,12,0,2,2,mu,mu_out,0,-3.310095097178406,-3.313394412463256,0.0032993152848499463
1599,12,0,2,2,mu,mu_out,1,0.4687085457057279,0.44316265174318054,0.02554589396254736
1600,12,0,2,2,mu,mu_out,2,0.41773733829114035,0.3720288069839347,0.045708531307205646
1601,12,0,2,2,mu,mu_out,3,-1.0087494085772333,-0.9497848706691211,-0.05896453790811218
1602,12,0,2,2,mu,mu_out,4,3.207490070056278,3.408588757188104,-0.2010986871318261
1603,12,0,2,2,mu,mu_out,5,-2.401452587183148,-2.321012426239097,-0.08044016094405082
1604,12,0,2,2,mu,mu_out,6,1.2899451669115987,1.321065923659214,-0.031120756747615275
1605,12,0,2,2,mu,mu_out,7,-3.5897472071636107,-3.299267783783719,-0.2904794233798915
1606,12,0,2,2,mu,mu_out,8,2.9273092926642925,2.8665269094330252,0.06078238323126728
1607,12,0,2,2,mu,mu_out,9,0.859147449481473,1.2373034549998745,-0.37815600551840145
1608,12,0,2,2,mu,mu_out,10,-3.6273411309201276,-3.6329294615328216,0.005588330612694037
1609,12,0,2,2,mu,mu_out,11,1.6254667424593299,1.8535125178974918,-0.22804577543816196
1586,12,0,2,3,mu,mu_out,0,-0.3801253819550706,-0.3589394347938873,-0.021185947161183327
1587,12,0,2,3,mu,mu_out,1,-3.2124697983788675,-3.214920682894521,0.002450884515653673
1588,12,0,2,3,mu,mu_out,2,-7.473535632749053,-7.520176493702491,0.046640860953437446
1589,12,0,2,3,mu,mu_out,3,-1.8603758751425619,-1.8733573732215183,0.012981498078956433
1590,12,0,2,3,mu,mu_out,4,4.012685729433727,4.044318287076613,-0.03163255764288575
1591,12,0,2,3,mu,mu_out,5,-4.006612331132782,-3.94928898358828,-0.0573233475445023
1592,12,0,2,3,mu,mu_out,6,2.8839097119167585,2.9349199013978455,-0.05101018948108704
1593,12,0,2,3,mu,mu_out,7,8.164817296696997,8.088665757580472,0.07615153911652506
1594,12,0,2,3,mu,mu_out,8,0.07692951219668658,0.14028106805908713,-0.06335155586240056
1595,12,0,2,3,mu,mu_out,9,1.2690063737042392,1.129299862138018,0.13970651156622127
1596,12,0,2,3,mu,mu_out,10,1.258036770430723,1.1999278728442457,0.05810889758647719
1597,12,0,2,3,mu,mu_out,11,-1.7043502438416094,-1.7120584462803436,0.0077082024387342685
1585,12,0,3,0,mu,mu_out,0,,,
1573,12,0,3,1,mu,mu_out,0,3.365652734111454,3.3649795889754404,0.0006731451360137974
1574,12,0,3,1,mu,mu_out,1,-2.4754588678020557,-2.475895472792222,0.00043660499016651144
1575,12,0,3,1,mu,mu_out,2,1.7230774634889339,1.7239898123754989,-0.0009123488865649954
1576,12,0,3,1,mu,mu_out,3,-0.35933640193484,-0.3608282653873862,0.001491863452546205
1577,12,0,3,1,mu,mu_out,4,1.7302368287282117,1.7339298371464142,-0.003693008418202526
1578,12,0,3,1,mu,mu_out,5,3.8667878628327044,3.8670030201410497,-0.0002151573083453151
1579,12,0,3,1,mu,mu_out,6,-0.21175105568670466,-0.21073196465485763,-0.0010190910318470248
1580,12,0,3,1,mu,mu_out,7,1.3070012215527833,1.3103591751239794,-0.0033579535711960595
1581,12,0,3,1,mu,mu_out,8,-2.104583029453075,-2.102788249820061,-0.0017947796330139987
1582,12,0,3,1,mu,mu_out,9,-3.012059285328828,-3.0103630092292426,-0.0016962760995853365
1583,12,0,3,1,mu,mu_out,10,-1.8791830225106088,-1.875699793293747,-0.0034832292168618384
1584,12,0,3,1,mu,mu_out,11,-1.7687083485875479,-1.765689230337654,-0.0030191182498939817
1561,12,0,3,2,mu,mu_out,0,-2.5848287394271257,-2.5928973762166643,0.008068636789538619
1562,12,0,3,2,mu,mu_out,1,-3.786746612735052,-3.7863227065261285,-0.00042390620892351905
1563,12,0,3,2,mu,mu_out,2,-1.588169772774683,-1.5879608297857852,-0.00020894298889784224
1564,12,0,3,2,mu,mu_out,3,4.138280709609171,4.137338225185255,0.0009424844239163122
1565,12,0,3,2,mu,mu_out,4,-0.8650669393878281,-0.872874764745919,0.007807825358090881
1566,12,0,3,2,mu,mu_out,5,1.089354946578704,1.0848310318634642,0.00452391471523983
1567,12,0,3,2,mu,mu_out,6,2.5022132459343043,2.4997030525714856,0.002510193362818658
1568,12,0,3,2,mu,mu_out,7,2.834707049021483,2.798174654424535,0.03653239459694824
1569,12,0,3,2,mu,mu_out,8,0.208575636915659,0.23154195155951032,-0.02296631464385132
1570,12,0,3,2,mu,mu_out,9,0.8896278132809733,0.8682264445143325,0.021401368766640783
1571,12,0,3,2,mu,mu_out,10,-4.103030049201486,-4.1105104961788275,0.007480446977341515
1572,12,0,3,2,mu,mu_out,11,3.4806322831008036,3.4080212439483892,0.0726110391524144
1549,12,0,3,3,mu,mu_out,0,2.257717222297558,2.2443383758637268,0.01337884643383136
1550,12,0,3,3,mu,mu_out,1,-2.8780273998090293,-2.877511739409273,-0.000515660399756257
1551,12,0,3,3,mu,mu_out,2,-0.9983164035540064,-1.0043576402546173,0.0060412367006108525
1552,12,0,3,3,mu,mu_out,3,-1.4666311008370014,-1.4749268205966428,0.008295719759641385
1553,12,0,3,3,mu,mu_out,4,-2.7245048395885347,-2.6530362520514106,-0.07146858753712415
1554,12,0,3,3,mu,mu_out,5,-2.690794439002732,-2.741928548670096,0.051134109667364314
1555,12,0,3,3,mu,mu_out,6,-1.1482502889130157,-1.0989583611802216,-0.049291927732794116
1556,12,0,3,3,mu,mu_out,7,2.351655760739237,2.355495167218272,-0.0038394064790350235
1557,12,0,3,3,mu,mu_out,8,-2.471522764993619,-2.423240128801317,-0.048282636192301887
1558,12,0,3,3,mu,mu_out,9,-2.1240019977549918,-2.1119716260585193,-0.012030371696472475
1559,12,0,3,3,mu,mu_out,10,-5.990426366645489,-5.996300154250013,0.005873787604524061
1560,12,0,3,3,mu,mu_out,11,0.8287810089200517,0.7721457861715144,0.05663522274853727
1548,12,0,4,0,mu,mu_out,0,,,
1536,12,0,4,1,mu,mu_out,0,5.144649396159121,5.144571359132137,7.803702698350179e-05
1537,12,0,4,1,mu,mu_out,1,-2.7245020269355456,-2.7193680026079927,-0.005134024327552833
1538,12,0,4,1,mu,mu_out,2,-1.960555967161445,-1.9840252637763303,0.023469296614885282
1539,12,0,4,1,mu,mu_out,3,1.3097403365572236,1.3680341050606657,-0.058293768503442145
1540,12,0,4,1,mu,mu_out,4,6.80621508634783,6.677541898110166,0.12867318823766372
1541,12,0,4,1,mu,mu_out,5,-0.6222635187940928,-0.6239557680365384,0.0016922492424455982
1542,12,0,4,1,mu,mu_out,6,0.19939803147633936,0.23806945392453227,-0.03867142244819291
1543,12,0,4,1,mu,mu_out,7,3.632973872827134,3.6667026542295904,-0.0337287814024565
1544,12,0,4,1,mu,mu_out,8,-0.28663086870026633,-0.22901203282491292,-0.05761883587535341
1545,12,0,4,1,mu,mu_out,9,-1.0543558497804066,-1.1213992836620017,0.06704343388159506
1546,12,0,4,1,mu,mu_out,10,1.4785478747899616,1.392904328505275,0.08564354628468673
1547,12,0,4,1,mu,mu_out,11,3.2144569874805127,3.400975482981707,-0.18651849550119426
1524,12,0,4,2,mu,mu_out,0,1.4486835947423518,1.4428994570577345,0.005784137684617274
1525,12,0,4,2,mu,mu_out,1,2.536540623327891,2.522722653043683,0.013817970284208059
1526,12,0,4,2,mu,mu_out,2,2.318132905357577,2.314623212248476,0.0035096931091014305
1527,12,0,4,2,mu,mu_out,3,0.271596465396099,0.2466968439673873,0.024899621428711688
1528,12,0,4,2,mu,mu_out,4,0.9849244939656545,0.9670530293515652,0.017871464614089283
1529,12,0,4,2,mu,mu_out,5,-2.644295051696455,-2.6344494229179882,-0.009845628778466953
1530,12,0,4,2,mu,mu_out,6,4.5127959210018105,4.50910440307397,0.00369151792784006
1531,12,0,4,2,mu,mu_out,7,2.902095854461328,2.9215686597271553,-0.019472805265827287
1532,12,0,4,2,mu,mu_out,8,0.8868018503402466,0.886159390088098,0.0006424602521486467
1533,12,0,4,2,mu,mu_out,9,-2.054457520731724,-2.0182411366844186,-0.03621638404730554
1534,12,0,4,2,mu,mu_out,10,-1.4158950760111442,-1.4509204113009082,0.03502533528976404
1535,12,0,4,2,mu,mu_out,11,-4.263717694170399,-4.276897743284033,0.01318004911363424
1512,12,0,4,3,mu,mu_out,0,1.9861140655587013,1.9224302508379687,0.06368381472073259
1513,12,0,4,3,mu,mu_out,1,-5.0110266885650425,-5.027471919857579,0.016445231292536278
1514,12,0,4,3,mu,mu_out,2,-0.29154885968935235,-0.09403643346577199,-0.19751242622358034
1515,12,0,4,3,mu,mu_out,3,-3.0254345057345495,-2.949950210255249,-0.07548429547930047
1516,12,0,4,3,mu,mu_out,4,-6.905267948500841,-6.71743451933065,-0.1878334291701904
1517,12,0,4,3,mu,mu_out,5,1.507384017138425,1.0694246681230861,0.43795934901533884
1518,12,0,4,3,mu,mu_out,6,2.015787808030697,2.109863903945843,-0.09407609591514587
1519,12,0,4,3,mu,mu_out,7,0.5006964494114695,-0.09577778958034741,0.596474238991817
1520,12,0,4,3,mu,mu_out,8,-0.616647219350462,-0.5588060820391704,-0.05784113731129159
1521,12,0,4,3,mu,mu_out,9,0.424836829211951,1.030976287983228,-0.6061394587712771
1522,12,0,4,3,mu,mu_out,10,0.5273269962649811,0.3355774533441285,0.19174954292085267
1523,12,0,4,3,mu,mu_out,11,4.759284432494185,4.28337651113112,0.47590792136306526
1511,12,1,1,0,mu,mu_out,0,,,
1499,12,1,1,1,mu,mu_out,0,-1.8041161350731776,-1.8787866724532638,0.07467053738008622
1500,12,1,1,1,mu,mu_out,1,6.7703202543709775,6.154094117643337,0.6162261367276409
1501,12,1,1,1,mu,mu_out,2,-0.029567921371906697,-0.4593966369467729,0.42982871557486624
1502,12,1,1,1,mu,mu_out,3,-3.507463100061007,-4.299203885133304,0.7917407850722968
1503,12,1,1,1,mu,mu_out,4,0.4725836852551345,-0.006112438729661538,0.47869612398479605
1504,12,1,1,1,mu,mu_out,5,-2.5914303950984463,-1.8502944112243713,-0.741135983874075
1505,12,1,1,1,mu,mu_out,6,1.2266902093793715,1.540459830799482,-0.31376962142011044
1506,12,1,1,1,mu,mu_out,7,1.1515433292606199,0.12993955541971142,1.0216037738409085
1507,12,1,1,1,mu,mu_out,8,-2.3165580833774264,-2.25868317717401,-0.05787490620341629
1508,12,1,1,1,mu,mu_out,9,1.4436846341666443,2.1269203764026874,-0.6832357422360431
1509,12,1,1,1,mu,mu_out,10,1.8413835318759273,0.7123215648715675,1.1290619670043598
1510,12,1,1,1,mu,mu_out,11,3.2572281564450964,2.7376091231210973,0.5196190333239992
1487,12,1,1,2,mu,mu_out,0,0.4490772722084646,0.44894240859044676,0.0001348636180178442
1488,12,1,1,2,mu,mu_out,1,0.8115994833681117,0.6835406414743505,0.12805884189376127
1489,12,1,1,2,mu,mu_out,2,-3.934225183045581,-3.952615312047468,0.01839012900188708
1490,12,1,1,2,mu,mu_out,3,-1.5393147200972088,-1.438672244708118,-0.10064247538909088
1491,12,1,1,2,mu,mu_out,4,-3.721896736942192,-3.7365921124118286,0.01469537546963684
1492,12,1,1,2,mu,mu_out,5,-2.0827630104374824,-2.1033778156552265,0.02061480521774417
1493,12,1,1,2,mu,mu_out,6,5.496633492522921,5.3793465643458305,0.11728692817709074
1494,12,1,1,2,mu,mu_out,7,-1.3187715553740194,-1.3849287476115733,0.0661571922375539
1495,12,1,1,2,mu,mu_out,8,-1.3539048211985436,-1.7319630861422273,0.37805826494368366
1496,12,1,1,2,mu,mu_out,9,-0.9951518552660306,-0.7205095104051245,-0.2746423448609061
1497,12,1,1,2,mu,mu_out,10,-3.6257311151849176,-3.9606131552441415,0.33488204005922384
1498,12,1,1,2,mu,mu_out,11,3.0734001601140735,2.847791346425366,0.22560881368870733
1475,12,1,1,3,mu,mu_out,0,-1.5019779091883918,-1.4983004421478825,-0.003677467040509308
1476,12,1,1,3,mu,mu_out,1,-1.7939412684990965,-1.8182466652026847,0.024305396703588222
1477,12,1,1,3,mu,mu_out,2,-0.4206704589330655,-0.37372178871495193,-0.04694867021811355
1478,12,1,1,3,mu,mu_out,3,1.9382853281072496,1.9142752706359154,0.024010057471334223
1479,12,1,1,3,mu,mu_out,4,2.2636258788481998,2.265651067690117,-0.0020251888419173802
1480,12,1,1,3,mu,mu_out,5,0.062056664544461,0.005099987260257089,0.056956677284203915
1481,12,1,1,3,mu,mu_out,6,-1.6892853952224454,-1.4256365827703317,-0.2636488124521137
1482,12,1,1,3,mu,mu_out,7,2.7240417764783036,2.9585430094681944,-0.23450123298989078
1483,12,1,1,3,mu,mu_out,8,-0.5854703635814543,-0.4626768674629934,-0.12279349611846091
1484,12,1,1,3,mu,mu_out,9,3.414842601288167,3.212503286873293,0.20233931441487396
1485,12,1,1,3,mu,mu_out,10,1.960131800090822,2.02688630999754,-0.06675450990671772
1486,12,1,1,3,mu,mu_out,11,-0.2712640107268371,-0.2062456382592667,-0.06501837246757039
1474,12,1,2,0,mu,mu_out,0,,,
1462,12,1,2,1,mu,mu_out,0,1.796047745664871,1.609618856133946,0.18642888953092496
1463,12,1,2,1,mu,mu_out,1,1.6566620237325385,1.7248552931916818,-0.06819326945914339
1464,12,1,2,1,mu,mu_out,2,2.850333656479133,2.6462499461391915,0.20408371033994133
1465,12,1,2,1,mu,mu_out,3,2.241499432399592,2.2118712779207046,0.029628154478887225
1466,12,1,2,1,mu,mu_out,4,3.4084538329510767,3.626428058049357,-0.21797422509828035
1467,12,1,2,1,mu,mu_out,5,-3.6676405091480224,-4.4355183403386365,0.767877831190614
1468,12,1,2,1,mu,mu_out,6,-3.7766836651761793,-3.733637030706352,-0.04304663446982726
1469,12,1,2,1,mu,mu_out,7,3.7352035435819033,3.643100923930312,0.0921026196515915
1470,12,1,2,1,mu,mu_out,8,2.208725867055943,2.7428790990222516,-0.5341532319663087
1471,12,1,2,1,mu,mu_out,9,1.4090420267681651,0.8686420620124906,0.5403999647556745
1472,12,1,2,1,mu,mu_out,10,2.2042888478514513,1.9111232434173346,0.29316560443411666
1473,12,1,2,1,mu,mu_out,11,0.2477586273876026,-0.0810591517180357,0.3288177791056383
1450,12,1,2,2,mu,mu_out,0,-2.0440442366475233,-2.0440795189925494,3.528234502603311e-05
1451,12,1,2,2,mu,mu_out,1,-0.7145620449302638,-3.1324856527467353,2.4179236078164714
1452,12,1,2,2,mu,mu_out,2,-0.9247909147001853,-0.14218511862720687,-0.7826057960729784
1453,12,1,2,2,mu,mu_out,3,3.1451633636618594,0.5960330563015039,2.5491303073603557
1454,12,1,2,2,mu,mu_out,4,-1.5687392107398501,-1.2030040913096929,-0.36573511943015724
1455,12,1,2,2,mu,mu_out,5,0.8783644113799349,2.8682216476302713,-1.9898572362503364
1456,12,1,2,2,mu,mu_out,6,4.455940337331667,-0.10503273022561352,4.56097306755728
1457,12,1,2,2,mu,mu_out,7,2.752678206972062,0.5000739582829042,2.252604248689158
1458,12,1,2,2,mu,mu_out,8,0.05895546727540242,1.5469715244288869,-1.4880160571534844
1459,12,1,2,2,mu,mu_out,9,7.100192073400759,4.459060504514409,2.64113156888635
1460,12,1,2,2,mu,mu_out,10,5.0131894642295,-2.464855533341933,7.478044997571432
1461,12,1,2,2,mu,mu_out,11,2.232849366669147,1.6814114214191487,0.5514379452499982
1438,12,1,2,3,mu,mu_out,0,1.877935401229963,1.8327818333365689,0.045153567893394086
1439,12,1,2,3,mu,mu_out,1,-2.901190908910064,-2.998030551331489,0.09683964242142507
1440,12,1,2,3,mu,mu_out,2,0.9843403361440053,0.9881018376070146,-0.0037615014630093535
1441,12,1,2,3,mu,mu_out,3,1.798053278799548,1.947237578364447,-0.1491842995648991
1442,12,1,2,3,mu,mu_out,4,-2.518832849464339,-2.470942012208181,-0.04789083725615795
1443,12,1,2,3,mu,mu_out,5,-3.242803540643102,-3.4555351700689685,0.21273162942586632
1444,12,1,2,3,mu,mu_out,6,1.3038599342015085,1.345921273064271,-0.04206133886276242
1445,12,1,2,3,mu,mu_out,7,-2.627764765574973,-2.821472575910345,0.193707810335372
1446,12,1,2,3,mu,mu_out,8,-4.156073035883245,-4.647258261970034,0.49118522608678905
1447,12,1,2,3,mu,mu_out,9,1.287413350490027,0.8332908684105848,0.45412248207944217
1448,12,1,2,3,mu,mu_out,10,-4.939654300430289,-4.895633051358354,-0.0440212490719345
1449,12,1,2,3,mu,mu_out,11,4.421898141448955,4.3459552823925085,0.07594285905644682
1437,12,1,3,0,mu,mu_out,0,,,
1425,12,1,3,1,mu,mu_out,0,-0.838711612297736,-1.1711263940912862,0.3324147817935501
1426,12,1,3,1,mu,mu_out,1,2.478320240656038,2.1274462746136398,0.35087396604239807
1427,12,1,3,1,mu,mu_out,2,-4.08328772041243,-4.385689450311395,0.30240172989896497
1428,12,1,3,1,mu,mu_out,3,-2.0098364975357326,-1.6224944062460969,-0.3873420912896357
1429,12,1,3,1,mu,mu_out,4,1.0082999191572442,1.460432140287621,-0.4521322211303769
1430,12,1,3,1,mu,mu_out,5,-4.880791329016288,-3.118010231368272,-1.7627810976480163
1431,12,1,3,1,mu,mu_out,6,2.254504799366205,1.3190613840377492,0.9354434153284559
1432,12,1,3,1,mu,mu_out,7,-0.8235354926932081,0.31943514237650006,-1.1429706350697082
1433,12,1,3,1,mu,mu_out,8,-5.187770648822724,-4.862582161617101,-0.3251884872056232
1434,12,1,3,1,mu,mu_out,9,-2.7533904859777403,-1.0892347956954822,-1.664155690282258
1435,12,1,3,1,mu,mu_out,10,2.8872690505686514,2.063668022109254,0.8236010284593975
